,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,ecu,fsu,b2,alpha_l,l_sec,b_sec1_b1,b_sec2_b1,b_sec1_b2,b_sec2_b2,h_S1_3,h_S7_9,h_v,l_v,left_p,right_p,h_b,b_b,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,withMPCs,offsetmodeling,mesh_size_factor,oo,uu,d3_plate,d2_walls,d3_walls,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c
1928,1494,2601.067248858847,16804.913102003942,802.1294533435935,517.9179563478648,4178.487964531876,19.24038112708027,14.525451683360265,12.997086532741635,351.70356766083216,10.040164152227575,19.705088621854944,307.44773495875074,44.11650228748403,317.88276943493736,0.6136526752372531,-35.06801130714449,-0.002,343.3133909897324,16804.913102003942,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.0040951286094995,9997.8193359375,219.119140625,-3301.48974609375,eta_1_x,0.0,18.802942725627968,10798.2607421875,219.119140625,-3893.112060546875,eta_3_bot,0.0
1929,1495,3352.265931210145,3765.7123815910977,769.0645994543175,769.562482823213,2991.9432607521985,15.288563508208854,20.492288225552297,18.752231448600774,122.83986821526943,19.060604111054005,28.418773368438327,113.45041485537858,26.70568410762614,409.3218353115258,0.3131236329595306,-33.590761040583914,-0.002,442.0675821364479,3765.7123815910977,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,55.224861587598966,262.6102294921875,1544.8426513671875,-721.737548828125,eta_1_x,0.0,60.66220177221135,262.6102294921875,337.4235534667969,-3552.3583984375,eta_3_bot,0.0
1930,1496,4183.412847212252,15891.556226844734,869.9944652778402,760.5601614799909,2994.668741641084,11.781927475524872,23.79370883752383,28.81211411892664,299.9904343557369,16.533956641602934,26.898932148848715,366.3840535622228,32.86779194724353,406.1438469045249,0.7301907801247239,-38.52654577081225,-0.002,438.6353546568869,15891.556226844734,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,17.011127317162114,10119.0166015625,2047.37744140625,-829.8408813476562,eta_1_x,0.0,83.77499529706856,12670.0751953125,332.7450561523437,-3085.2626953125,eta_3_bot,0.0
1931,1497,6380.1880125435655,18842.11607831505,245.30932266414308,259.7609748306833,4560.014267577901,28.657044093883997,14.137627035701554,21.561153790273504,188.1923879082876,19.552936819668023,20.90453102080223,307.72811364076085,45.45395339722091,396.01404910424174,0.3107220481701174,-46.05065831249573,-0.002,427.6951730325811,18842.11607831505,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7407569948402142,2617.510498046875,5978.1533203125,-198.583740234375,eta_4_x,0.0,2.252551372657306,2617.510498046875,2859.974365234375,-198.583740234375,eta_3_top,0.0
1932,1497,6380.1880125435655,18842.11607831505,245.30932266414308,259.7609748306833,4560.014267577901,28.657044093883997,14.137627035701554,21.561153790273504,188.1923879082876,19.552936819668023,20.90453102080223,307.72811364076085,45.45395339722091,396.01404910424174,0.3107220481701174,-46.05065831249573,-0.002,427.6951730325811,18842.11607831505,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7407569948402142,2617.510498046875,5978.1533203125,-198.583740234375,eta_4_x,0.0,2.252551372657306,2617.510498046875,2859.974365234375,-198.583740234375,eta_3_top,0.0
1933,1498,9343.63107577675,6331.278273294634,971.40588531489,208.65833216806988,2294.0866962080163,13.52815572272029,12.159346925494392,22.686595844464225,387.9264386630903,15.93255216774639,21.213984939875424,210.32070032179124,31.880300727046013,390.2189993947968,0.4964758083282964,-49.0014203131367,-0.002,421.4365193463806,6331.278273294634,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1934,1499,5816.064534182858,16749.521935221335,508.4504755564219,1020.9976198878916,4814.965183818003,17.738945260463044,28.68102429613312,23.16653502521912,483.5771673250625,10.682051265964407,26.15208807754559,276.59089151521664,41.041764398206354,383.21515361527054,0.3548129427707288,42.88425733382168,-0.002,413.8723659044922,16749.521935221335,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,4.45117518733059,7998.9970703125,1754.6357421875,-461.15277099609375,eta_1_x,0.0,18.23363179086565,7201.1943359375,4171.078125,-461.15277099609375,eta_3_bot,0.0
1935,1500,7219.050785998484,11033.497897304853,1001.7542857942216,708.2857794270635,2781.281632227675,27.50015079841313,17.29642360464614,17.848521591367543,496.2823494876626,25.931224082453166,20.76215238783209,419.6259965765275,37.069705311226144,336.5170866735608,0.3136986239843098,22.83347018010761,-0.002,363.4384536074457,11033.497897304853,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,5.545128960368231,3256.331298828125,6283.74365234375,-951.6665649414062,eta_4_x,0.0,29.87015673301801,4025.776611328125,2382.452880859375,-951.6665649414062,eta_3_top,0.0
1936,1500,7219.050785998484,11033.497897304853,1001.7542857942216,708.2857794270635,2781.281632227675,27.50015079841313,17.29642360464614,17.848521591367543,496.2823494876626,25.931224082453166,20.76215238783209,419.6259965765275,37.069705311226144,336.5170866735608,0.3136986239843098,22.83347018010761,-0.002,363.4384536074457,11033.497897304853,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,5.545128960368231,3256.331298828125,6283.74365234375,-951.6665649414062,eta_4_x,0.0,29.87015673301801,4025.776611328125,2382.452880859375,-951.6665649414062,eta_3_top,0.0
1937,1501,13099.978338800724,3931.2546989244,303.02239487998645,804.641325279395,4908.263540775044,28.42162161173244,23.84909829323609,20.12977457775459,325.92694518222646,26.927142119400735,27.624777571365303,120.36426281913842,42.5043913580341,358.7082730382048,0.5512530663303481,27.197810967179407,-0.002,387.4049348812612,3931.2546989244,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1938,1501,13099.978338800724,3931.2546989244,303.02239487998645,804.641325279395,4908.263540775044,28.42162161173244,23.84909829323609,20.12977457775459,325.92694518222646,26.927142119400735,27.624777571365303,120.36426281913842,42.5043913580341,358.7082730382048,0.5512530663303481,27.197810967179407,-0.002,387.4049348812612,3931.2546989244,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1939,1502,17834.869414005705,16200.168969378725,1013.0128105109438,385.3559782529855,3985.5350186389023,18.76828655032953,15.839736627391598,25.02648723894271,162.4002485706284,17.096995528631773,29.34119657818627,128.07383103705652,34.01529762107093,363.6493755631983,0.4002120478697313,-41.79406702745565,-0.002,392.74132560825416,16200.168969378725,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1940,1502,17834.869414005705,16200.168969378725,1013.0128105109438,385.3559782529855,3985.5350186389023,18.76828655032953,15.839736627391598,25.02648723894271,162.4002485706284,17.096995528631773,29.34119657818627,128.07383103705652,34.01529762107093,363.6493755631983,0.4002120478697313,-41.79406702745565,-0.002,392.74132560825416,16200.168969378725,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1941,1503,5999.879186928671,7828.367568247108,931.7715564907392,291.8055876572191,4863.440072070146,11.573189660206,25.245040612873773,29.99346401922301,499.93677767633005,22.157196509025088,17.390444902424974,291.444556335172,34.93269159653907,310.8514780776241,0.6715014477945269,-2.4235701796922697,-0.002,335.7195963238341,7828.367568247108,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1942,1504,5738.3592144290815,5584.078090762519,999.3310065030896,357.61741399973346,2688.982154800617,17.39881071038558,13.594934400127077,25.530185863251862,473.9532833133914,17.24424643148369,12.620690038573128,203.8921071749616,49.6538625439996,420.1194940617776,0.6218219814912028,35.50273458611939,-0.002,453.72905358671983,5584.078090762519,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.909577029680992,5383.46875,1968.9493408203125,-932.7089233398438,eta_1_x,0.0,17.829345436209337,5383.46875,5249.61572265625,-1186.85302734375,eta_3_bot,0.0
1943,1505,14411.258487703932,13580.512846559304,1101.187433356518,1050.80557146332,2881.8965624872526,25.11305806601913,10.567993109280414,13.567804633960304,248.7346535622665,11.697428588046034,24.1042950135337,119.35720353212162,31.623546249616705,356.5682598000155,0.4383951855282338,-25.936026324483784,-0.002,385.0937205840168,13580.512846559304,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.925723888289052,473.5335998535156,11621.8388671875,-1057.139892578125,eta_4_x,0.0,5.500189429503075,473.5335998535156,7160.203125,-1057.139892578125,eta_3_top,0.0
1944,1506,12028.37117312823,5118.94483590546,697.9189908543981,1103.6237114635717,3887.4273253524807,15.9266844732147,18.77379629667828,29.23327778770333,251.9832157018656,28.92591145361196,25.545496828324165,229.92804301145935,35.42488752698049,334.921123208881,0.4236806560344945,-38.94092036403757,-0.002,361.7148130655915,5118.94483590546,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.424324131031484,356.98095703125,5069.89990234375,-650.6024780273438,eta_1_x,0.0,7.514547434356287,356.98095703125,5069.89990234375,-650.6024780273438,eta_3_top,0.0
1945,1507,6202.406942797297,9890.302713586596,1153.2529082778972,652.8767939109144,2875.1009171950072,21.104073789408048,14.92641116560074,18.738102362736495,186.09102025796585,29.482699003058983,20.26347920324324,359.3726792448088,27.80418054006955,314.21911279429446,0.6495445170895351,42.55148454689467,-0.002,339.35664181783807,9890.302713586596,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,15.353349131068954,9534.9912109375,2230.081298828125,-1111.31640625,eta_1_x,0.0,32.06801753721397,9534.9912109375,5270.57373046875,-1901.5345458984373,eta_3_bot,0.0
1946,1508,10908.230055903594,16364.043324710508,522.0098131866472,531.3206405719015,2893.0192607913373,10.882149287860049,18.047107526650827,21.01544389706669,203.3005249648552,18.997972025747902,27.88112726738046,371.3304888874528,44.93591509317349,374.73463518116745,0.5960512034394136,-36.060617102957146,-0.002,404.7134059956609,16364.043324710508,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7769065325093558,285.2957458496094,5527.951171875,-478.5090026855469,eta_1_x,0.0,0.97963289967616,4335.396484375,4848.95849609375,-478.5090026855469,eta_3_top,8.0
1947,1509,15354.97435167426,17798.030878495825,569.9062394939928,1005.2654933225544,3472.17686459186,15.065436035775711,23.100557618890555,28.62262347176273,230.68666832762185,10.80343308243688,29.35568511084908,278.7262574378366,47.16356259248303,424.07288319880695,0.8773069540619489,10.589869332819012,-0.002,457.9987138547115,17798.030878495825,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.572910767880165,17478.33203125,7644.3271484375,-522.4140625,eta_1_x,0.0,0.9941433736946272,17478.33203125,13104.810546875,-522.4140625,eta_3_bot,2.0
1948,1510,6145.422330207169,11788.487971642053,263.52402642227383,1083.5460483103816,3576.654769077312,18.44724162187719,20.07633805529673,24.89155698875233,184.29924721641925,23.54337305127572,11.043686453330643,331.84450833285024,33.061812744748934,303.1033582244466,0.8987099653394239,26.434129937466693,-0.002,327.35162688240234,11788.487971642053,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.3378474188557083,11647.3203125,439.1390380859375,-215.61056518554688,eta_4_x,0.0,2.379530066103793,11647.3203125,117.66695404052734,-215.61056518554688,eta_3_bot,0.0
1949,1511,2436.7383405037126,15095.656768794996,785.2762774208876,1127.442146439584,3600.035021550302,10.32955272239698,27.75086108046754,14.572541640184426,482.3751912878778,18.704336163185648,22.97482193619401,187.5365973006471,41.181064643054185,427.014098179701,0.5548757589994544,40.04782980465872,-0.002,461.1752260340771,15095.656768794996,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,42.42693808527954,3671.953857421875,91.30670928955078,-744.4827270507812,eta_3_y,0.0,130.16875206080587,8653.5205078125,968.5347290039062,-744.4827270507812,eta_3_bot,0.0
1950,1512,4192.364385858728,15256.801993599882,321.6225484091811,926.9866449695132,4395.345539562963,28.54573419138873,12.958448162253532,25.807644253093905,291.2226592292836,14.396050270421588,24.42377686534341,488.52857663224535,44.71604726652504,367.565700784223,0.3731751192276179,-49.374020261312,-0.002,396.97095684696086,15256.801993599882,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.554356489468545,4372.94873046875,3151.518798828125,-273.9747619628906,eta_4_x,0.0,15.048168242955317,4372.94873046875,1515.379638671875,-273.9747619628906,eta_3_top,0.0
1951,1513,6418.909515451718,7534.992497331911,282.81863276957665,343.2568747416097,4210.136168958205,23.68793547181697,26.523508212717186,18.650048289325916,125.1566550149933,20.951634624422454,11.689598755728907,397.5930093578512,30.55528221831006,441.0876630718965,0.3829498323311279,45.22951194033935,-0.002,476.3746761176482,7534.992497331911,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.5119678808336838,7029.8662109375,5945.21533203125,-830.6895141601562,eta_4_x,0.0,2.393554849465431,7399.64404296875,2839.0517578125,-235.68218994140625,eta_3_top,0.0
1952,1514,14823.430905362886,10466.179562895708,712.9566814703546,891.3974547051616,3247.1579975214045,15.425016402208607,24.41674648388278,19.366857169516656,254.2747329314141,25.509621772383426,25.913619236213396,228.76856358918388,46.05343589858924,419.587878360208,0.6232532785979326,28.360392877442838,-0.002,453.1549086290247,10466.179562895708,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.6541395977558686,10090.1796875,7421.82470703125,-665.4262084960938,eta_1_x,0.0,3.7734620985463168,10090.1796875,323.8604431152344,-665.4262084960938,eta_3_bot,0.0
1953,1515,6749.920282777525,7046.5365274205415,500.7100808910093,779.852142411707,4937.676152432785,11.474802788245556,15.221315497799464,20.23504653351204,322.0819575306168,14.137291771965264,18.81560414102537,206.32591707292056,32.797327857217475,312.25078729055963,0.6081670281028709,28.51178367835325,-0.002,337.23085027380444,7046.5365274205415,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.156320475482586,6793.38818359375,2184.59814453125,-455.1909790039063,eta_1_x,0.0,4.462129255466767,6793.38818359375,2770.557861328125,-455.1909790039063,eta_3_top,0.0
1954,1515,6749.920282777525,7046.5365274205415,500.7100808910093,779.852142411707,4937.676152432785,11.474802788245556,15.221315497799464,20.23504653351204,322.0819575306168,14.137291771965264,18.81560414102537,206.32591707292056,32.797327857217475,312.25078729055963,0.6081670281028709,28.51178367835325,-0.002,337.23085027380444,7046.5365274205415,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.156320475482586,6793.38818359375,2184.59814453125,-455.1909790039063,eta_1_x,0.0,4.462129255466767,6793.38818359375,2770.557861328125,-455.1909790039063,eta_3_top,0.0
1955,1516,16803.97171573494,6384.240397112718,726.0585344961908,644.3130620433918,2242.312286643251,20.3258685815651,21.606627260935213,23.065155693378035,145.66670930244916,27.17555768222778,17.22305369353461,372.61988903533125,36.50662737567708,383.0578245863129,0.694969303919773,3.3752222866010086,-0.002,413.7024505532179,6384.240397112718,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1956,1517,12738.165941544814,3685.525499129101,491.0044214943014,1090.0670580153685,2191.7318580005453,29.5434351619525,17.53335527216736,22.037728465600583,304.4396691366728,20.38776568345058,28.1460931441529,140.79196626050123,45.55950184153631,343.9558705807939,0.3914608788964431,-47.46983924660936,-0.002,371.4723402272574,3685.525499129101,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.0385247529149666,257.0181579589844,270.7686462402344,-443.1015625,eta_4_x,0.0,4.932164758524485,257.0181579589844,270.7686462402344,-443.1015625,eta_3_bot,0.0
1957,1518,13742.931504355198,12240.159642419272,649.5234274275654,1011.3280883735472,3805.5428532313776,23.60800718515417,27.46284282793868,21.122910334928584,128.84258231883848,23.738564366313867,27.06395165214832,427.2603838589319,28.18649917792075,337.7706854344768,0.4195055215220996,-20.029310522738363,-0.002,364.79234026923496,12240.159642419272,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.6339509744675014,284.5316162109375,12281.1025390625,-914.9111328125,eta_4_x,0.0,3.825417820192192,284.5316162109375,11627.08203125,-602.2853393554688,eta_3_bot,0.0
1958,1518,13742.931504355198,12240.159642419272,649.5234274275654,1011.3280883735472,3805.5428532313776,23.60800718515417,27.46284282793868,21.122910334928584,128.84258231883848,23.738564366313867,27.06395165214832,427.2603838589319,28.18649917792075,337.7706854344768,0.4195055215220996,-20.029310522738363,-0.002,364.79234026923496,12240.159642419272,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.6339509744675014,284.5316162109375,12281.1025390625,-914.9111328125,eta_4_x,0.0,3.825417820192192,284.5316162109375,11627.08203125,-602.2853393554688,eta_3_bot,0.0
1959,1519,9942.915344743104,18813.61391296545,205.60758617145183,903.8085542580752,4442.579252143565,11.953217155309533,17.313842643517386,28.8400319400292,379.3830152239664,29.623988506459188,21.884651948976146,193.05411386195567,47.131348513874585,436.08215720372,0.2300306324632011,19.474433534514617,-0.002,470.96872978001767,18813.61391296545,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
