,Unnamed: 0,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,ecu,fsu,b2,alpha_l,l_sec,b_sec1_b1,b_sec2_b1,b_sec1_b2,b_sec2_b2,h_S1_3,h_S7_9,h_v,l_v,left_p,right_p,h_b,b_b,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,withMPCs,offsetmodeling,mesh_size_factor,oo,uu,d3_plate,d2_walls,d3_walls,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_tot,vol_plate_conc,vol_plate_steel,w_plate_steel,vol_walls_conc,vol_walls_steel,w_walls_steel,GWP,AP,ADP-minerals-metals,ADP-fossil,ODP,POCP
2150,2150,1663,15119.762239019155,7482.691536212083,1167.8974278433498,472.41838072429465,4749.493777195082,21.01401802865568,27.49783786838651,24.536386742637383,494.4645920525901,28.14287268304139,12.266330143364195,159.7268230441427,33.805061246289725,415.5188117618244,0.6567351781828419,45.3642440071966,-0.002,448.7603167027704,7482.691536212083,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.3010530314151376,7213.87451171875,14458.376953125,-1785.9556884765625,eta_4_x,0.0,0.0052783704432679,2208.376953125,188.96734619140625,-5751.78271484375,eta_3_bot,260.0,0.0052783704432679,132.13184712406496,0.3493002193906844,2742.0067222168727,33.578550724703994,0.6498312715360192,5101.175481557751,38207.551982837955,64.41371219169024,0.10448159691286082,250234.1359367117,0.00030404793635351724,8.812830610708797
2151,2151,1664,10417.50550500544,5672.396364827524,793.5944182120276,445.9411105411394,3046.4300036918394,21.297399412395883,28.396049071992,10.750438366172034,405.9847554858319,16.41366396251371,15.281813757865258,224.83367215335343,25.640492362539824,414.16201484701855,0.2528666489077702,-22.286024542803005,-0.002,447.29497603478006,5672.396364827524,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.705359027366169,197.7884521484375,5312.017578125,-736.9091186523438,eta_1_x,0.0,3.453613860314328,197.7884521484375,9783.7998046875,-1006.0435180664062,eta_3_bot,0.0,1.705359027366169,46.89525623520016,0.17370302471642593,1363.5687440239435,15.412222877474404,0.17962021824949334,1410.0187132585227,14322.163358280603,24.050602316141756,0.0395651025278815,92357.42267472537,0.0001077414785180339,3.1760378360906323
2152,2152,1665,5900.667323086027,15686.235523195115,220.15292048892863,270.70539541727413,2832.566576650453,25.525582441069247,10.63099874786997,23.399677551086924,364.1153628307341,22.453880223576206,22.210761921641893,285.95576789499773,40.37204613275716,426.23222746201617,0.4954551176348466,24.160325733524573,-0.002,460.3308056589775,15686.235523195115,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.564163808066771,8548.4833984375,488.4233703613281,-167.73556518554688,eta_4_x,0.0,1.0042490453715924,8922.0615234375,2630.788330078125,-167.73556518554688,eta_3_top,0.0,1.0042490453715924,20.3771908291612,0.29071499313092997,2282.1126960778,24.056130177200163,0.3898927087070143,3060.6577633500624,14033.621855632562,24.34846589859938,0.03657956124321375,115190.00029680594,0.00020381639324844753,5.316967631402463
2153,2153,1666,14701.831242817449,19703.67543886384,1017.7808099111436,874.969701052493,2360.3719717672684,25.123911875828107,16.16512858732989,19.13774376401616,141.2836702732432,22.088475666515883,23.83065996599114,167.05433783411542,44.59150584173885,441.4082157350538,0.5579981748161927,45.34814032178743,-0.002,476.7208729938581,19703.67543886384,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.814437865000877,19231.76953125,12027.552734375,-962.0120239257812,eta_4_x,0.0,9.51266881824608,19231.76953125,6416.69775390625,-962.0120239257812,eta_3_top,0.0,3.814437865000877,294.8308581570945,2.2589404597171012,17732.682608779243,81.38618739461529,1.246177299020917,9782.491797314198,114382.62388028165,189.07975895804606,0.3379778709533109,800466.2499582176,0.0010610119909098014,31.12059436786423
2154,2154,1667,7693.356610023316,9337.653253372348,492.4288377209775,273.7282331339965,4493.415923508471,29.248860778301143,16.07517057160589,17.318424368480102,104.64837811411122,24.04145801606424,27.191027462502547,333.5714236616097,35.582055889751246,359.0196665371344,0.615796729968522,-36.78821342951039,-0.002,387.7412398601051,9337.653253372348,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.528756575925099,607.5606079101562,7330.36865234375,-649.1080322265625,eta_4_x,0.0,3.080198856140261,162.79537963867188,7330.36865234375,-1077.1629638671875,eta_3_bot,0.0,2.528756575925099,35.3750518182004,0.839909288087676,6593.287911488256,22.9701564131767,0.3577087214576257,2808.013463442362,15116.082538759603,29.078275079206122,0.026199645657313912,153614.06620135243,0.00035609105616605255,8.310040002290682
2155,2155,1668,14069.43175897721,11627.784627198162,1012.490060550056,316.5596452719651,3962.482964963242,25.62357644267104,19.245173973254605,15.351294571752344,226.7989624132828,29.404460262288467,13.751833678731872,355.0907789325845,38.481804628165605,304.9652423957402,0.483860644136877,-13.480417770026207,-0.002,329.3624617873994,11627.784627198162,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.9543375042775976,9422.8095703125,111.38209533691406,-2462.46240234375,eta_2_y,3.0,0.0001297437323223,9088.625,111.38209533691406,-2462.46240234375,eta_3_bot,1566.0,0.0001297437323223,165.63965029199767,0.7968838336259401,6255.53809396363,29.17090705370739,0.42319477239217196,3322.07896327855,58058.90051676285,93.40759138714344,0.18245649901846756,368416.8523322529,0.00037424447535845277,12.452229601317498
2156,2156,1669,9740.08885297455,8803.325997983571,445.26067501462967,1052.4677991348433,4163.284195360813,17.934926150205257,26.727621676385187,16.936082584014077,201.6619999830241,28.29817964582292,14.681485619557732,128.86532977961068,45.77065812318463,440.0653798315009,0.7649145019200309,33.36846611732847,-0.002,475.270610218021,8803.325997983571,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.5881452369567097,8592.4853515625,4628.0390625,-398.3911437988281,eta_1_x,0.0,4.434858533324582,8592.4853515625,753.6879272460938,-398.3911437988281,eta_3_bot,0.0,2.5881452369567097,38.178955578195996,0.48985061370244426,3845.3273175641875,77.14746415581128,0.7550624303069602,5927.240077909638,35398.33041746523,59.25036916608266,0.10147099112099155,258577.6059684719,0.0003754295161516001,10.589079838685798
2157,2157,1670,11337.678683037328,16919.68824909057,681.8139073726522,990.7722932352258,2578.312589724114,25.356260833403127,22.265661881044377,15.532150362640792,313.39799097193,11.32667668082183,22.60109620914388,291.08966281669206,33.892726354627094,428.40049705401486,0.4737524956993706,-33.366058263554606,-0.002,462.6725368183361,16919.68824909057,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.544133945919296,393.3106689453125,446.6596374511719,-2589.08740234375,eta_1_x,0.0,6.525517725813168,3329.0205078125,6560.7119140625,-633.9673461914062,eta_3_top,0.0,2.544133945919296,130.79235420499245,0.7326223100759235,5751.085134096,86.44338696809902,0.44857745775517116,3521.3330433780934,49834.74060215119,83.46941219411947,0.13857837623875635,318081.20659842883,0.0003607243801462019,10.761383453525049
2158,2158,1670,11337.678683037328,16919.68824909057,681.8139073726522,990.7722932352258,2578.312589724114,25.356260833403127,22.265661881044377,15.532150362640792,313.39799097193,11.32667668082183,22.60109620914388,291.08966281669206,33.892726354627094,428.40049705401486,0.4737524956993706,-33.366058263554606,-0.002,462.6725368183361,16919.68824909057,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.544133945919296,393.3106689453125,446.6596374511719,-2589.08740234375,eta_1_x,0.0,6.525517725813168,3329.0205078125,6560.7119140625,-633.9673461914062,eta_3_top,0.0,2.544133945919296,130.79235420499245,0.7326223100759235,5751.085134096,86.44338696809902,0.44857745775517116,3521.3330433780934,49834.74060215119,83.46941219411947,0.13857837623875635,318081.20659842883,0.0003607243801462019,10.761383453525049
2159,2159,1671,15374.337106360612,13684.90417576068,1144.464966472476,498.7440507788511,2257.248271891162,15.263434494606084,18.69501301484212,14.132795010569652,319.8194763202147,10.511944517910006,14.78871445348022,404.17007330338777,44.68130826622896,398.069685588743,0.5554935530325953,-0.0743717886250152,-0.002,429.91526043584247,13684.90417576068,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,240.79122883535922,0.47855676691145965,3756.670620254958,30.81263319040239,0.2750201781845196,2158.908398748479,79082.02858680146,123.0608722819452,0.26623929423146353,440265.8845538132,0.0002428119558228608,11.528134890494483
2160,2160,1671,15374.337106360612,13684.90417576068,1144.464966472476,498.7440507788511,2257.248271891162,15.263434494606084,18.69501301484212,14.132795010569652,319.8194763202147,10.511944517910006,14.78871445348022,404.17007330338777,44.68130826622896,398.069685588743,0.5554935530325953,-0.0743717886250152,-0.002,429.91526043584247,13684.90417576068,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,240.79122883535922,0.47855676691145965,3756.670620254958,30.81263319040239,0.2750201781845196,2158.908398748479,79082.02858680146,123.0608722819452,0.26623929423146353,440265.8845538132,0.0002428119558228608,11.528134890494483
2161,2161,1672,17339.854686482555,5464.583004005486,743.9808322102625,359.78044335457207,3766.427281359618,22.389449772663312,10.704293936942868,17.945118867276904,461.8815855109716,20.140157794808907,21.870064498464345,311.84899847456524,37.11132759018964,371.685285271697,0.3919603518911591,-49.94734542046909,-0.002,401.4201080934329,5464.583004005486,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,70.49595971212982,0.17432011129894595,1368.4128736967257,14.809969435653006,0.22909663129716304,1798.40855568273,19450.67520482831,32.320330102097266,0.05517447345528713,120226.7915984529,0.00012386084657324512,3.8538708153922334
2162,2162,1673,2283.6087356850967,6831.540884160162,623.7592491289843,1197.334137583402,2569.187312556452,13.14360726342367,19.032902608546525,29.38233439322094,497.4468035493934,10.252927408045274,12.642425659967753,283.12488611147137,26.60766621050496,408.3531446327858,0.34136313027722,-33.35558469797378,-0.002,441.0213962034087,6831.540884160162,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,42.95780355484029,238.20623779296875,803.557861328125,-575.7777709960938,eta_4_x,0.0,132.398891759662,238.20623779296875,559.4102172851562,-3013.779052734375,eta_3_bot,0.0,42.95780355484029,9.730997609385943,0.037989201861926454,298.21523461612264,42.03003978356567,0.05072763307538738,398.2119196417909,11495.139347440225,18.430358778080052,0.03543166998598488,60862.95805121183,2.920502701589515e-05,1.3776483718640582
2163,2163,1674,7577.469035774321,6516.197030949679,842.2038892799649,815.2676208546294,4250.149904625825,14.725019034317691,13.615796954882004,14.309306801075234,466.97181793591824,25.26829055092476,14.805063360841318,444.6980041994365,25.377757454334823,405.9572998784512,0.6589317193015471,-42.38531899718375,-0.002,438.4338838687273,6516.197030949679,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.959143172765501,454.4213562011719,2717.393310546875,-792.6624755859375,eta_1_x,0.0,14.628219488397969,454.4213562011719,4044.8076171875,-792.6624755859375,eta_3_top,0.0,2.959143172765501,41.58489609263563,0.06236508930175557,489.5659510187812,45.157370548755054,0.134133107155914,1052.944891173925,19357.861803541517,31.247789383282257,0.058778530664853466,105699.42455379208,6.302341222632151e-05,2.603111049100086
2164,2164,1675,4938.412112884131,13157.697703424605,462.33153770695145,667.4185161579883,3296.519493654808,14.71057261601515,13.559767900807104,14.17522607601167,433.436404203732,23.208482222042555,20.867400480948422,322.40361939047534,25.50926910977238,434.8022315104232,0.7814617657116066,47.40161507300431,-0.002,469.58641003125706,13157.697703424605,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.6665180950987064,12921.3515625,3715.20361328125,-414.9129333496094,eta_4_x,0.0,7.061390662287859,12921.3515625,1982.060546875,-414.9129333496094,eta_3_top,0.0,1.6665180950987064,30.041440478366294,0.08774202579706633,688.7749025069706,57.898031646983185,0.29702591249751925,2331.653413105526,19989.98005872874,33.08281965396317,0.05726712710606279,121529.51117861649,0.00011852699728801303,3.7813701781744022
2165,2165,1676,6853.276815978053,10512.465991006746,853.9865924582896,965.904643483975,4665.032527978975,11.740121734912838,13.81872973625188,28.304955476810395,212.3978746053101,13.30649189822124,23.06319216230496,205.50825403742903,33.899345655195795,320.1544699244863,0.1987797403433784,39.349904536424845,-0.002,345.7668275184452,10512.465991006746,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,7.296255440192901,4837.1162109375,2365.84326171875,-807.1928100585938,eta_1_x,0.0,34.3783434977717,4837.1162109375,3521.52880859375,-807.1928100585938,eta_3_top,0.0,7.296255440192901,61.52532695031531,0.33938902154574646,2664.20381913411,94.73785112341743,0.42434778644841276,3331.13012362004,35678.390642523715,59.39159971772988,0.10075854276325613,222148.68526131733,0.00023417778773801627,7.21193243050253
2166,2166,1677,7317.382853640594,6496.105750686576,667.4150691213842,842.605715976602,2595.969515110715,22.468544965109498,19.290361762378367,14.148619887970192,102.05386550568504,28.96533882987943,25.86166419282653,214.99081619864552,30.93764502237257,423.56105722570857,0.8175667088616224,10.062581886418307,-0.002,457.44594180376527,6496.105750686576,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,10.32115252554892,6262.73193359375,6249.0107421875,-619.7425537109375,eta_4_x,0.0,15.190863027750837,6262.73193359375,3004.781005859375,-619.7425537109375,eta_3_top,0.0,10.32115252554892,31.725236821461856,0.44671823670463273,3506.738158131367,28.418887378727025,0.285804267000886,2243.563495956955,14594.8019802386,26.177014717129722,0.0332913200889145,119469.38710261781,0.00021926019638762056,5.475714277337519
2167,2167,1677,7317.382853640594,6496.105750686576,667.4150691213842,842.605715976602,2595.969515110715,22.468544965109498,19.290361762378367,14.148619887970192,102.05386550568504,28.96533882987943,25.86166419282653,214.99081619864552,30.93764502237257,423.56105722570857,0.8175667088616224,10.062581886418307,-0.002,457.44594180376527,6496.105750686576,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,10.32115252554892,6262.73193359375,6249.0107421875,-619.7425537109375,eta_4_x,0.0,15.190863027750837,6262.73193359375,3004.781005859375,-619.7425537109375,eta_3_top,0.0,10.32115252554892,31.725236821461856,0.44671823670463273,3506.738158131367,28.418887378727025,0.285804267000886,2243.563495956955,14594.8019802386,26.177014717129722,0.0332913200889145,119469.38710261781,0.00021926019638762056,5.475714277337519
2168,2168,1678,17920.621187580655,19536.402572924715,671.3892266103724,949.581094010019,3094.546968731024,11.868299899138323,16.327260857084436,15.630630156797736,333.46251421318243,12.80774676768566,25.385906262160653,142.15424496289145,34.299445083685015,305.33713968183963,0.7612354461135854,-8.417659275985223,-0.002,329.7641108563868,19536.402572924715,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,235.0563692638622,0.6561733331876494,5150.960665523047,114.81634816243641,1.6542645281873312,12985.976546270549,81064.69027734853,137.51989573996855,0.21808229870743495,543893.0677726489,0.0007011089476378157,19.84388560234095
2169,2169,1679,17475.68566230963,5265.706621182194,890.1416578266568,1081.4206932018833,2969.928854411618,10.839765604584004,26.60305968264264,15.048028102064324,277.6974074926258,12.075824649850416,22.772111514013776,231.6151795615572,26.735516657971505,402.2110126354353,0.608335681958669,-1.6605751053660995,-0.002,434.3878936462701,5265.706621182194,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.6521331271565545,4887.36328125,8733.49609375,-847.2432861328125,eta_1_x,0.0,0.4640806207641516,4887.36328125,14971.9931640625,-847.2432861328125,eta_3_bot,36.0,0.4640806207641516,81.9124676075002,0.311185235579377,2442.8040992981096,33.824187711438334,0.2502028097542878,1964.0920565711594,26416.867647696537,43.956172265339035,0.0746805430654788,164203.7833266066,0.00017218551613190807,5.315213803360786
2170,2170,1679,17475.68566230963,5265.706621182194,890.1416578266568,1081.4206932018833,2969.928854411618,10.839765604584004,26.60305968264264,15.048028102064324,277.6974074926258,12.075824649850416,22.772111514013776,231.6151795615572,26.735516657971505,402.2110126354353,0.608335681958669,-1.6605751053660995,-0.002,434.3878936462701,5265.706621182194,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.6521331271565545,4887.36328125,8733.49609375,-847.2432861328125,eta_1_x,0.0,0.4640806207641516,4887.36328125,14971.9931640625,-847.2432861328125,eta_3_bot,36.0,0.4640806207641516,81.9124676075002,0.311185235579377,2442.8040992981096,33.824187711438334,0.2502028097542878,1964.0920565711594,26416.867647696537,43.956172265339035,0.0746805430654788,164203.7833266066,0.00017218551613190807,5.315213803360786
2171,2171,1680,11289.054812781576,5077.366344238806,325.9898520936621,734.3240279440322,4026.989616773223,14.636462002163062,18.704545014092385,28.302950692305203,220.9156481850061,29.176457765917533,19.43797446252219,272.8632403932089,38.56461322752555,367.8625997444884,0.4819648138813257,-16.11706123009411,-0.002,397.29160772404754,5077.366344238806,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,18.685303766023306,0.30753170020195714,2414.1238465853635,30.028714749362543,0.23970151426379482,1881.6568869707894,14994.347135016047,25.18917129342629,0.042593846120279805,110879.38372982238,0.0001648769232251381,4.604462490300988
2172,2172,1681,5144.176478191406,13216.935498569786,311.0880708573728,493.7347051406587,3473.9799826402605,16.190291384676645,29.787201613542585,24.78712605275644,486.8863078179781,12.43116860386171,12.194956950669829,445.25662661231456,28.838553739611108,340.53784637741825,0.1324582744984643,-6.716577246193616,-0.002,367.7808740876117,13216.935498569786,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.013582766645051,184.3424835205078,2158.15283203125,-263.2283630371094,eta_1_x,0.0,3.4522668100098417,1056.6602783203125,1701.714111328125,-263.2283630371094,eta_3_top,0.0,2.013582766645051,21.15095530691187,0.20923909165782012,1642.526869513888,45.34002269872367,0.1182006908388459,927.8754230849404,15186.23039000026,25.290151243111044,0.04284254837425309,94716.58521668773,0.00010036988247477931,3.0838976606073083
2173,2173,1681,5144.176478191406,13216.935498569786,311.0880708573728,493.7347051406587,3473.9799826402605,16.190291384676645,29.787201613542585,24.78712605275644,486.8863078179781,12.43116860386171,12.194956950669829,445.25662661231456,28.838553739611108,340.53784637741825,0.1324582744984643,-6.716577246193616,-0.002,367.7808740876117,13216.935498569786,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.013582766645051,184.3424835205078,2158.15283203125,-263.2283630371094,eta_1_x,0.0,3.4522668100098417,1056.6602783203125,1701.714111328125,-263.2283630371094,eta_3_top,0.0,2.013582766645051,21.15095530691187,0.20923909165782012,1642.526869513888,45.34002269872367,0.1182006908388459,927.8754230849404,15186.23039000026,25.290151243111044,0.04284254837425309,94716.58521668773,0.00010036988247477931,3.0838976606073083
2174,2174,1682,11893.800252354678,18437.312519541392,365.8898514667503,660.6548851792041,4120.511803170449,15.969243584122273,11.6720073398783,18.05933645818596,460.8521707517311,20.48435360885962,26.43898634968092,445.8786289082564,39.69270965768136,449.38564764347177,0.6381984433634031,-0.9706045510003634,-0.002,485.3364994549496,18437.312519541392,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,80.2358802607785,0.32191958625622147,2527.0687521113387,100.38144106778836,0.5218822485511935,4096.775651126869,53263.712853572135,84.42814339747439,0.17276059687969347,319317.52678688633,0.0002623632518983151,9.77579523452927
2175,2175,1683,13671.782897936511,12147.654949688816,1144.7772721694748,864.8811756908171,2699.6295414334745,16.533453400294576,23.09378957145876,27.031583305650333,427.9381579110059,13.548095543478311,13.758338210904462,412.13174299143,46.02928502017717,419.0607416872255,0.3487100244553266,-14.25855385547878,-0.002,452.5856010222036,12147.654949688816,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.5913706862587778,423.5717468261719,12421.8525390625,-1333.0416259765625,eta_4_x,0.0,1.920789437500692,423.5717468261719,12421.8525390625,-1847.390380859375,eta_3_bot,0.0,1.5913706862587778,190.12472520328012,0.5124996332087838,4023.1221206889527,56.726117430330476,0.22890520628986472,1796.905869375438,71985.90406147961,112.27301007600818,0.24126788442519034,404517.9479798941,0.0002373200596781309,10.825365323207096
2176,2176,1684,15922.228588483114,9500.673881581815,1197.1020271332177,792.2016151770249,4456.427168057473,26.104159848984715,15.47671910136527,17.205204360922455,283.56327288073373,25.29821420719845,29.86406786614373,194.68433186765847,28.757111931788906,412.2656508730603,0.7672972944592903,1.781731714239008,-0.002,445.24690294290514,9500.673881581815,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.6162827420608958,9159.3603515625,7070.01171875,-1143.50048828125,eta_1_x,0.0,0.8298993458720261,9159.3603515625,7070.01171875,-1143.50048828125,eta_3_top,14.0,0.8298993458720261,181.0878996791754,0.5702277271511065,4476.287658136186,67.08214533660274,0.8748104443603305,6867.261988228594,57119.28347380107,96.07892123911522,0.1571148041471909,370782.7691219577,0.00044024950015385744,12.88255554230211
2177,2177,1684,15922.228588483114,9500.673881581815,1197.1020271332177,792.2016151770249,4456.427168057473,26.104159848984715,15.47671910136527,17.205204360922455,283.56327288073373,25.29821420719845,29.86406786614373,194.68433186765847,28.757111931788906,412.2656508730603,0.7672972944592903,1.781731714239008,-0.002,445.24690294290514,9500.673881581815,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.6162827420608958,9159.3603515625,7070.01171875,-1143.50048828125,eta_1_x,0.0,0.8298993458720261,9159.3603515625,7070.01171875,-1143.50048828125,eta_3_top,14.0,0.8298993458720261,181.0878996791754,0.5702277271511065,4476.287658136186,67.08214533660274,0.8748104443603305,6867.261988228594,57119.28347380107,96.07892123911522,0.1571148041471909,370782.7691219577,0.00044024950015385744,12.88255554230211
2178,2178,1685,15825.696130188577,5427.321338295094,328.65382497589803,352.7588639481153,3495.200157769295,23.54411597695276,26.00034403740491,27.23634173704449,159.0677230403209,20.72389149281217,24.99030666246928,199.5734105668336,41.76862609284007,301.8222298002299,0.2316296465574134,43.4485218122678,-0.002,325.9680081842483,5427.321338295094,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,28.22845113407421,0.8974391356600457,7044.8972149313595,13.383371028346343,0.3520633512150612,2763.6973070382305,14346.358981559437,27.433010897204014,0.02659484947218926,155282.95755578368,0.0003710985637224154,8.747636339291846
2179,2179,1686,3101.8008613570914,13912.031342204124,280.4422515518519,1015.6786786744524,2948.1224412619085,14.012927425965904,15.941898918639575,18.237027849046264,218.0682840510517,13.463908087155264,18.87599143690787,159.29912273815543,49.26989319592944,342.29173539107967,0.3753232116971405,-14.543005221571647,-0.002,369.6750742223661,13912.031342204124,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,10.586447704113828,4752.66796875,838.3088989257812,-233.70187377929688,eta_1_x,0.0,31.90060820792373,4752.66796875,1247.8131103515625,-233.70187377929688,eta_3_top,0.0,10.586447704113828,12.101742418240736,0.1440874945066415,1131.0868318771356,83.31484592006494,0.3399602380031736,2668.687868324913,29549.301244262213,46.41801611297949,0.0955576598457706,171654.22203215503,0.00015052208231455916,5.6672101070994945
2180,2180,1687,7243.022633662014,3331.123764011942,736.3456226289196,1066.3136307385332,4755.038144665385,15.777834273474552,15.429176030376311,10.87946369082804,300.00570786651025,19.039339907558976,12.396766864257929,379.2715368483082,31.082210192701,315.6888333409225,0.7553901714144877,1.069742157784539,-0.002,340.9439400081963,3331.123764011942,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,4.89029515312124,3091.78125,3694.595703125,-693.0311889648438,eta_1_x,0.0,16.614581917711376,3091.78125,2482.11328125,-693.0311889648438,eta_3_top,0.0,4.89029515312124,17.766108923327472,0.04733286475743145,371.5629883458369,33.78000662299354,0.06264079103505615,491.7302096251908,11489.94040895553,18.51742789882742,0.035013864658424425,62285.09014686941,3.545086579715446e-05,1.5050572247809197
2181,2181,1688,3663.2181705096527,6196.334472148496,335.7477504197432,575.2276688307966,3451.059609112937,23.82683988993539,21.141314676830785,25.18815930024905,348.49270586312934,28.1062083440384,27.811316247121223,330.6554129145923,25.7506495290056,307.0661592109294,0.8878583808246541,-9.677565557725115,-0.002,331.6314519478038,6196.334472148496,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,5.284912672118919,6047.9306640625,2980.31689453125,-287.7837829589844,eta_4_x,0.0,12.076933169517885,6047.9306640625,2980.31689453125,-287.7837829589844,eta_3_bot,0.0,5.284912672118919,7.620978716309387,0.09172810441941665,720.0656196924207,24.601244468549776,0.18987678216221937,1490.5327399734222,7601.165745791228,13.185798413935151,0.019223284549845326,55420.985480425756,8.483284416778905e-05,2.2512353448423217
